district,building_id,school_name,borough,program_category
"05","M133","P.S. 133","M","Lighting Fixtures"
"05","M133","P.S. 133","M","Low-Voltage Electrical Systems"
"05","M133","P.S. 133","M","New/Retrofit Telephone/Intercom System"
"05","M154","P.S. 154","M","Boiler Conversion"
"05","M154","P.S. 154","M","Emergency Stabilization"
"05","M154","P.S. 154","M","Lighting Fixtures"
"05","M154","P.S. 154","M","New/Retrofit Telephone/Intercom System"
"05","M154","P.S. 154","M","Windows"
"05","M161","P.S. 161","M","Boiler Conversion"
"05","M161","P.S. 161","M","Classroom Connectivity"
"05","M161","P.S. 161","M","Climate Control"
"05","M161","P.S. 161","M","Electrical Systems"
"05","M161","P.S. 161","M","Lighting Fixtures"
"05","M161","P.S. 161","M","New/Retrofit Telephone/Intercom System"
"05","M175","P.S. 175","M","Classroom Connectivity"
"05","M175","P.S. 175","M","New/Retrofit Telephone/Intercom System"
"05","M175","P.S. 175","M","New/Retrofit Telephone/Intercom System"
"05","M175","P.S. 175","M","Room Conversions/Partitioning"
"05","M175","P.S. 175","M","Room Conversions/Partitioning"
"05","M175","P.S. 175","M","Technology"
"05","M194","P.S. 194","M","Boiler Conversion"
"05","M194","P.S. 194","M","Classroom Connectivity"
"05","M194","P.S. 194","M","Climate Control"
"05","M194","P.S. 194","M","IP Digital Video Surveillance"
"05","M194","P.S. 194","M","Playground Redevelopment"
"05","M195","I.S. 195 (ECF)","M","Boiler Conversion"
"05","M195","I.S. 195 (ECF)","M","Classroom Connectivity"
"05","M195","I.S. 195 (ECF)","M","Climate Control"
"05","M195","ERENCE D. TOLBERT EDUCATION COMPLE","M","Gymnasium Upgrade"
"05","M195","I.S. 195 (ECF)","M","New/Retrofit Telephone/Intercom System"
"05","M195","ERENCE D. TOLBERT EDUCATION COMPLE","M","Roofs"
"05","M195","I.S. 195 (ECF)","M","Room Conversions/Partitioning"
"05","M195","I.S. 195 (ECF)","M","Science Lab Upgrades"
"05","M195","I.S. 195 (ECF)","M","Technology"
"05","M195","I.S. 195 (ECF)","M","Technology"
"05","M197","P.S. 197","M","Classroom Connectivity"
"05","M197","P.S. 197","M","Exterior Masonry"
"05","M197","P.S. 197","M","Low-Voltage Electrical Systems"
"05","M197","P.S. 197","M","New/Retrofit Telephone/Intercom System"
"05","M197","P.S. 197","M","Parapets"
"05","M197","P.S. 197","M","Roofs"
"05","M200","P.S. 200 (TANDEM M010)","M","Classroom Connectivity"
"05","M371","P.S. 318","M","Classroom Connectivity"
"05","M916","TEACHERS COLLEGE COMMUNITY SCHOO","M","Classroom Connectivity"
"05","M916","TEACHERS COLLEGE COMMUNITY SCHOO","M","Playground Redevelopment"
"06","M004","P.S. 4","M","Classroom Connectivity"
"06","M004","P.S. 4","M","Emergency Stabilization"
"06","M005","P.S. 5","M","Classroom Connectivity"
"06","M005","P.S. 5","M","Parapets"
"06","M005","P.S. 5","M","Ventilation"
"06","M008","P.S. 8","M","Classroom Connectivity"
"06","M008","P.S. 8","M","Heating Plant Upgrade"
"06","M028","P.S. 28","M","Classroom Connectivity"
"06","M028","P.S. 28","M","Exterior Masonry"
"06","M028","P.S. 28","M","Low-Voltage Electrical Systems"
"06","M028","P.S. 28","M","New/Retrofit Telephone/Intercom System"
"06","M028","P.S. 28","M","Parapets"
"06","M028","P.S. 28","M","Roofs"
"06","M048","P.S. 48","M","Classroom Connectivity"
"06","M048","P.S. 48","M","Exterior Masonry"
"06","M048","P.S. 48","M","Flood Elimination"
"06","M048","P.S. 48","M","New/Retrofit Telephone/Intercom System"
"06","M048","P.S. 48","M","Parapets"
"06","M048","P.S. 48","M","Roofs"
"06","M052","I.S. 52","M","Cafeteria / Multipurpose Room Upgrade"
"06","M052","I.S. 52","M","Classroom Connectivity"
"06","M052","I.S. 52","M","Low-Voltage Electrical Systems"
"06","M052","I.S. 52","M","New/Retrofit Telephone/Intercom System"
"06","M052","I.S. 52","M","New/Retrofit Telephone/Intercom System"
"06","M052","I.S. 52","M","Room Conversions/Partitioning"
"06","M052","I.S. 52","M","Room Conversions/Partitioning"
"06","M090","I.S. 90","M","Classroom Connectivity"
"06","M090","I.S. 90","M","Classroom Connectivity"
"06","M090","I.S. 90","M","Elevators and Escalators"
"06","M090","I.S. 90","M","Room Conversions/Partitioning"
"06","M090","I.S. 90","M","Technology"
"06","M090","I.S. 90","M","Technology"
"06","M090","I.S. 90","M","Technology"
"06","M090","I.S. 90","M","Technology"
"06","M090","I.S. 90","M","Technology"
"06","M093","P.S./I.S. 210","M","Classroom Connectivity"
"06","M098","P.S. 98","M","Auditorium Upgrade"
"06","M098","P.S. 98","M","Classroom Connectivity"
"06","M098","P.S. 98","M","Exterior Masonry"
"06","M098","P.S. 98","M","Library Upgrades"
"06","M098","P.S. 98","M","New/Retrofit Telephone/Intercom System"
"06","M098","P.S. 98","M","Parapets"
"06","M098","P.S. 98","M","Paved Area-Concrete"
"06","M098","P.S. 98","M","Roofs"
"06","M115","P.S. 115","M","Classroom Connectivity"
"06","M115","P.S. 115","M","Electrical Systems"
"06","M115","P.S. 115","M","Exterior Masonry"
"06","M115","P.S. 115","M","New/Retrofit Telephone/Intercom System"
"06","M115","P.S. 115","M","Parapets"
"06","M115","P.S. 115","M","Roofs"
"06","M115","P.S. 115","M","Room Conversions/Partitioning"
"06","M128","P.S. 128","M","Boiler Conversion"
"06","M128","P.S. 128","M","Cimate Control"
"06","M128","P.S. 128","M","Classroom Connectivity"
"06","M128","P.S. 128","M","Emergency Stabilization"
"06","M128","P.S. 128","M","Flood Elimination"
"06","M128","P.S. 128","M","Lighting Fixtures"
"06","M128","P.S. 128","M","Windows"
"06","M132","P.S. 132","M","Classroom Connectivity"
"06","M132","P.S. 132","M","Kitchen Areas"
"06","M132","P.S. 132","M","Low-Voltage Electrical Systems"
"06","M143","I.S. 143","M","Classroom Connectivity"
"06","M143","I.S. 143","M","Classroom Connectivity"
"06","M143","I.S. 143","M","Kitchen Areas"
"06","M143","I.S. 143","M","Room Conversions/Partitioning"
"06","M143","I.S. 143","M","Walk In Freezer Replacement"
"06","M152","P.S. 152","M","Classroom Connectivity"
"06","M152","P.S. 152","M","Code Compliance"
"06","M152","P.S. 152","M","Low-Voltage Electrical Systems"
"06","M152","P.S. 152","M","New/Retrofit Telephone/Intercom System"
"06","M153","P.S. 153","M","Classroom Connectivity"
"06","M153","P.S. 153","M","Parapets"
"06","M153","P.S. 153","M","Roofs"
"06","M164","I.S. 164","M","Classroom Connectivity"
"06","M164","I.S. 164","M","Electrical Systems"
"06","M164","I.S. 164","M","New/Retrofit Telephone/Intercom System"
"06","M173","P.S. 173","M","Classroom Connectivity"
"06","M173","P.S. 173","M","Classroom Connectivity"
"06","M173","P.S. 173","M","Domestic Piping"
"06","M173","P.S. 173","M","New/Retrofit Telephone/Intercom System"
"06","M176","P.S./I.S. 176","M","Classroom Connectivity"
"06","M178","P.S. 178","M","Classroom Connectivity"
"06","M178","P.S. 178","M","New/Retrofit Telephone/Intercom System"
"06","M178","P.S. 178","M","Roofs"
"06","M187","P.S./I.S. 187","M","Classroom Connectivity"
"06","M187","P.S./I.S. 187","M","New/Retrofit Telephone/Intercom System"
"06","M189","P.S. 189","M","Classroom Connectivity"
"06","M189","P.S. 189","M","IP Digital Video Surveillance"
"06","M189","P.S. 189","M","Low-Voltage Electrical Systems"
"06","M189","P.S. 189","M","New/Retrofit Telephone/Intercom System"
"06","M192","P.S. 192","M","Classroom Connectivity"
"06","M192","P.S. 192","M","Flood Elimination"
"06","M192","P.S. 192","M","New/Retrofit Telephone/Intercom System"
"06","M192","P.S. 192","M","Parapets"
"06","M192","P.S. 192","M","Paved Area Concrete"
"06","M218","I.S. 218","M","Classroom Connectivity"
"06","M218","I.S. 218","M","Classroom Connectivity"
"06","M218","I.S. 218","M","Classroom Connectivity"
"06","M218","I.S. 218","M","Classroom Connectivity"
"06","M218","I.S. 218","M","Elevators and Escalators"
"06","M218","I.S. 218","M","New/Retrofit Telephone/Intercom System"
"06","M218","I.S. 218","M","Roofs"
"06","M223","I.S. 223 (MOTT HALL)","M","Classroom Connectivity"
"06","M223","I.S. 223 (MOTT HALL)","M","New/Retrofit Telephone/Intercom System"
"06","M263","P.S./I.S. 263","M","Classroom Connectivity"
"06","M528","I.S. 528","M","Classroom Connectivity"
"06","M528","I.S. 528","M","Exterior Masonry"
"06","M528","I.S. 528","M","Flood Elimination"
"06","M528","I.S. 528","M","New/Retrofit Telephone/Intercom System"
"06","M528","I.S. 528","M","Parapets"
"06","M528","I.S. 528","M","Roofs"
"06","M828","P.S. 128 MINISCHOOL","M","New/Retrofit Telephone/Intercom System"
"06","M845","P.S. 98 MINISCHOOL","M","Windows"
"06","M856","P.S. 210","M","Classroom Connectivity"
"06","M856","P.S. 210","M","New/Retrofit Telephone/Intercom System"
"06","M859","I.S. 143 MINISCHOOL","M","Classroom Connectivity"
"06","M859","I.S. 143 MINISCHOOL","M","New/Retrofit Telephone/Intercom System"
"06","M898","P.S. 18","M","Classroom Connectivity"
"06","M918","P.S./IS 278","M","Classroom Connectivity"
"06","M918","P.S./IS 278","M","Low-Voltage Electrical Systems"
"06","M918","P.S./IS 278","M","New/Retrofit Telephone/Intercom System"
"07","X001","P.S. 1","X","Boiler Conversion"
"07","X001","P.S. 1","X","Boiler Conversion"
"07","X001","P.S. 1","X","Classroom Connectivity"
"07","X001","P.S. 1","X","Climate Control"
"07","X001","P.S. 1","X","IP Digital Video Surveillance"
"07","X001","P.S. 1","X","New/Retrofit Telephone/Intercom System"
"07","X001","P.S. 1","X","Playground Redevelopment"
"07","X005","P.S. 5","X","Boiler Conversion"
"07","X005","P.S. 5","X","Kitchen Areas"
"07","X005","P.S. 5","X","Lighting Fixtures"
"07","X018","P.S. 18","X","Boiler Conversion"
"07","X018","P.S. 18","X","Classroom Connectivity"
"07","X018","P.S. 18","X","Climate Control"
"07","X018","P.S. 18","X","Lighting Fixtures"
"07","X018","P.S. 18","X","New/Retrofit Telephone/Intercom System"
"07","X018","P.S. 18","X","Paved Area-Blacktop"
"07","X025","P.S. 25","X","Classroom Connectivity"
"07","X025","P.S. 25","X","Domestic Piping"
"07","X027","P.S. 277","X","Auditorium Upgrade"
"07","X027","P.S. 277","X","Classroom Connectivity"
"07","X027","P.S. 277","X","New/Retrofit Telephone/Intercom System"
"07","X027","P.S. 277","X","Parapets"
"07","X027","P.S. 277","X","Ventilation"
"07","X027","P.S. 277","X","Windows"
"07","X029","P.S. 29","X","Boiler Conversion"
"07","X029","P.S. 29","X","Classroom Connectivity"
"07","X029","P.S. 29","X","IP Digital Video Surveillance"
"07","X029","P.S. 29","X","Lighting Fixtures"
"07","X030","P.S. 30","X","Boiler Conversion"
"07","X030","P.S. 30","X","Classroom Connectivity"
"07","X030","P.S. 30","X","Lighting Fixtures"
"07","X030","P.S. 30","X","New/Retrofit Telephone/Intercom System"
"07","X030","P.S. 30","X","New/Retrofit Telephone/Intercom System"
"07","X040","P.S. 220","X","Boiler Conversion"
"07","X040","P.S. 220","X","Classroom Connectivity"
"07","X040","P.S. 220","X","Climate Control"
"07","X040","P.S. 220","X","Electrical Systems"
"07","X040","P.S. 220","X","Lighting Fixtures"
"07","X040","P.S. 220","X","New/Retrofit Telephone/Intercom System"
"07","X043","P.S. 43","X","Classroom Connectivity"
"07","X043","P.S. 43","X","Electrical Systems"
"07","X043","P.S. 43","X","New/Retrofit Telephone/Intercom System"
"07","X043","P.S. 43","X","Toilets-Students"
"07","X049","P.S. 49","X","Boiler Conversion"
"07","X049","P.S. 49","X","Classroom Connectivity"
"07","X049","P.S. 49","X","Lighting Fixtures"
"07","X049","P.S. 49","X","Parapets"
"07","X065","P.S. 65","X","Cafeteria / Multipurpose Room Upgrade"
"07","X065","P.S. 65","X","Classroom Connectivity"
"07","X065","P.S. 65","X","Domestic Piping"
"07","X065","P.S. 65","X","Lighting Fixtures"
"07","X065","P.S. 65","X","Low-Voltage Electrical Systems"
"07","X065","P.S. 65","X","Technology"
"07","X139","J.H.S. 222","X","Boiler Conversion"
"07","X139","J.H.S. 222","X","Classroom Connectivity"
"07","X139","J.H.S. 222","X","Classroom Connectivity"
"07","X139","J.H.S. 222","X","Classroom Connectivity"
"07","X139","J.H.S. 222","X","Roofs"
"07","X139","J.H.S. 222","X","Science Lab Upgrades"
"07","X149","J.H.S. 149","X","Boiler Conversion"
"07","X149","J.H.S. 149","X","Heating Plant Upgrade"
"07","X149","J.H.S. 149","X","IP Digital Video Surveillance"
"07","X149","J.H.S. 149","X","New/Retrofit Telephone/Intercom System"
"07","X149","J.H.S. 149","X","Room Conversions/Partitioning"
"07","X149","J.H.S. 149","X","Science Lab Upgrades"
"07","X149","J.H.S. 149","X","Technology"
"07","X151","I.S. 151","X","Classroom Connectivity"
"07","X151","I.S. 151","X","Elevators and Escalators"
"07","X151","I.S. 151","X","Flood Elimination"
"07","X151","I.S. 151","X","New/Retrofit Telephone/Intercom System"
"07","X154","P.S. 154","X","Boiler Conversion"
"07","X154","P.S. 154","X","Classroom Connectivity"
"07","X154","P.S. 154","X","Domestic Piping"
"07","X154","P.S. 154","X","Low-Voltage Electrical Systems"
"07","X154","P.S. 154","X","New/Retrofit Telephone/Intercom System"
"07","X156","P.S. 156","X","Auditorium Upgrade"
"07","X156","P.S. 156","X","Classroom Connectivity"
"07","X156","P.S. 156","X","Code Compliance"
"07","X156","P.S. 156","X","Elevators and Escalators"
"07","X156","P.S. 156","X","Flood Elimination"
"07","X156","P.S. 156","X","Low-Voltage Electrical Systems"
"07","X156","P.S. 156","X","Playground Redevelopment"
"07","X156","P.S. 156","X","Reinforcing Support Elements"
"07","X157","P.S. 157","X","Boiler Conversion"
"07","X157","P.S. 157","X","Classroom Connectivity"
"07","X157","P.S. 157","X","Climate Control"
"07","X157","P.S. 157","X","New/Retrofit Telephone/Intercom System"
"07","X157","P.S. 157","X","Playground Redevelopment"
"07","X161","P.S. 161","X","Boiler Conversion"
"07","X161","P.S. 161","X","Classroom Connectivity"
"07","X161","P.S. 161","X","Exterior Masonry"
"07","X161","P.S. 161","X","Heating Plant Upgrade"
"07","X161","P.S. 161","X","New/Retrofit Telephone/Intercom System"
"07","X161","P.S. 161","X","New/Retrofit Telephone/Intercom System"
"07","X161","P.S. 161","X","Parapets"
"07","X161","P.S. 161","X","Roofs"
"07","X161","P.S. 161","X","Windows"
"07","X162","I.S. 162","X","Boiler Conversion"
"07","X162","I.S. 162","X","Classroom Connectivity"
"07","X162","I.S. 162","X","Classroom Connectivity"
"07","X162","I.S. 162","X","IP Digital Video Surveillance"
"07","X162","I.S. 162","X","New/Retrofit Telephone/Intercom System"
"07","X162","I.S. 162","X","Room Conversions/Partitioning"
"07","X162","I.S. 162","X","Science Lab Upgrades"
"07","X183","J.H.S. 203","X","Air Conditioning Retrofit"
"07","X183","J.H.S. 203","X","Boiler Conversion"
"07","X183","J.H.S. 203","X","Classroom Connectivity"
"07","X183","J.H.S. 203","X","Climate Control"
"07","X183","J.H.S. 203","X","Elevators and Escalators"
"07","X183","J.H.S. 203","X","Lighting Fixtures"
"07","X183","J.H.S. 203","X","Low-Voltage Electrical Systems"
"07","X183","J.H.S. 203","X","New/Retrofit Telephone/Intercom System"
"07","X183","J.H.S. 203","X","Room Conversions/Partitioning"
"07","X183","J.H.S. 203","X","Technology"
"07","X183","J.H.S. 203","X","Technology"
"07","X184","I.S. 184","X","Boiler Conversion"
"07","X184","I.S. 184","X","Classroom Connectivity"
"07","X184","I.S. 184","X","Climate Control"
"07","X184","I.S. 184","X","New/Retrofit Telephone/Intercom System"
"07","X184","I.S. 184","X","Paved Area-Blacktop"
"07","X184","I.S. 184","X","Science Lab Upgrades"
"08","X014","P.S. 14","X","Classroom Connectivity"
"08","X014","P.S. 14","X","Lighting Fixtures"
"08","X014","P.S. 14","X","Low-Voltage Electrical Systems"
"08","X036","P.S. 36","X","Classroom Connectivity"
"08","X036","P.S. 36","X","New/Retrofit Telephone/Intercom System"
"08","X036","P.S. 36","X","Playground Redevelopment"
"08","X048","P.S. 48","X","Classroom Connectivity"
"08","X052","I.S. 302","X","Classroom Connectivity"
"08","X052","I.S. 302","X","Classroom Connectivity"
"08","X052","I.S. 302","X","Climate Control"
"08","X052","I.S. 302","X","Fire Supression System"
"08","X052","I.S. 302","X","IP Digital Video Surveillance"
"08","X052","I.S. 302","X","Low-Voltage Electrical Systems"
"08","X052","I.S. 302","X","Ventilation"
"08","X060","P.S. 333","X","Classroom Connectivity"
"08","X060","P.S. 333","X","Floors"
"08","X060","P.S. 333","X","Heating Plant Upgrade"
"08","X060","P.S. 333","X","Lighting Fixtures"
"08","X060","P.S. 333","X","Parapets"
"08","X062","P.S. 62","X","Classroom Connectivity"
"08","X062","P.S. 62","X","Classroom Connectivity"
"08","X062","P.S. 62","X","Lighting Fixtures"
"08","X062","P.S. 62","X","New/Retrofit Telephone/Intercom System"
"08","X069","P.S. 69","X","Flood Elimination"
"08","X069","P.S. 69","X","Lighting Fixtures"
"08","X069","P.S. 69","X","Parapets"
"08","X071","P.S. 71","X","Classroom Connectivity"
"08","X071","P.S. 71","X","Electrical Systems"
"08","X071","P.S. 71","X","New/Retrofit Telephone/Intercom System"
"08","X072","P.S. 72","X","Classroom Connectivity"
"08","X072","P.S. 72","X","Playground Redevelopment"
"08","X072","P.S. 72","X","Toilets-Students"
"08","X074","I.S. 201","X","Cafeteria / Multipurpose Room Upgrade"
"08","X074","I.S. 201","X","Classroom Connectivity"
"08","X074","I.S. 201","X","Electrical Systems"
"08","X074","I.S. 201","X","Elevators and Escalators"
"08","X074","I.S. 201","X","Room Conversions/Partitioning"
"08","X075","P.S. 75","X","Classroom Connectivity"
"08","X093","P.S. 93","X","Classroom Connectivity"
"08","X093","P.S. 93","X","New/Retrofit Telephone/Intercom System"
"08","X100","P.S. 100","X","Lighting Fixtures"
"08","X100","P.S. 100","X","New/Retrofit Telephone/Intercom System"
"08","X101","I.S. 101","X","Classroom Connectivity"
"08","X101","I.S. 101","X","New/Retrofit Telephone/Intercom System"
"08","X101","I.S. 101","X","Playground Redevelopment"
"08","X107","P.S. 107","X","Classroom Connectivity"
"08","X107","P.S. 107","X","Domestic Piping"
"08","X107","P.S. 107","X","New/Retrofit Telephone/Intercom System"
"08","X119","P.S. 119","X","Classroom Connectivity"
"08","X119","P.S. 119","X","New/Retrofit Telephone/Intercom System"
"08","X120","I.S. 301","X","Boiler Conversion"
"08","X120","I.S. 301","X","Classroom Connectivity"
"08","X120","I.S. 301","X","Classroom Connectivity"
"08","X120","I.S. 301","X","Gymnasium Upgrade"
"08","X123","I.S. 123","X","Boiler Conversion"
"08","X123","I.S. 123","X","Classroom Connectivity"
"08","X123","I.S. 123","X","IP Digital Video Surveillance"
"08","X123","I.S. 123","X","Lighting Fixtures"
"08","X125","I.S. 125","X","Auditorium Upgrade"
"08","X125","I.S. 125","X","Classroom Connectivity"
"08","X125","I.S. 125","X","Exterior Masonry"
"08","X125","I.S. 125","X","Gymnasium Upgrade"
"08","X125","I.S. 125","X","New/Retrofit Telephone/Intercom System"
"08","X125","I.S. 125","X","Parapets"
"08","X125","I.S. 125","X","Roofs"
"08","X125","I.S. 125","X","Room Conversions/Partitioning"
"08","X125","I.S. 125","X","Safety Systems"
"08","X125","I.S. 125","X","Science Lab Upgrades"
"08","X130","P.S. 130","X","Boiler Conversion"
"08","X130","P.S. 130","X","Classroom Connectivity"
